tag,cell,fraction,source,slice_key,slice,surface,channel,n,coin,charter,shared,other,malformed,coin_lo,coin_hi,charter_lo,charter_hi,shared_lo,shared_hi,adapter_step,seed
charter_1b,drop001,0.01,evals,eval_trained_adjacent__canonical,eval_trained_adjacent,canonical,conflict_runs,1000.0,0.704,0.255,,0.034,0.007,0.6749696568758727,0.7314690256620207,0.2289585370509225,0.2829165746069995,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_adjacent__canonical,eval_trained_adjacent,canonical,agreement_runs,1000.0,,,0.985,0.008,0.007,,,,,0.9753990230730931,0.9908890211959183,512.0,
charter_1b,drop001,0.01,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,conflict_runs,1000.0,0.71,0.239,,0.044,0.007,0.681114796429996,0.7372779650060708,0.2135979397357572,0.2663996281937026,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,agreement_runs,1000.0,,,0.98,0.013,0.007,,,,,0.9693099947702821,0.9870163170835848,512.0,
charter_1b,drop001,0.01,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,conflict_runs,1000.0,0.702,0.246,,0.039,0.013,0.6729225763109661,0.7295314132608695,0.22031215328683612,0.2736318400238259,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,agreement_runs,1000.0,,,0.977,0.01,0.013,,,,,0.9657235493377734,0.984625723067007,512.0,
charter_1b,drop001,0.01,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,agreement_runs,3000.0,,,0.9957,0.0037,0.0007,,,,,0.9925997876540876,0.9974657803095391,512.0,
charter_1b,drop001,0.01,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,agreement_runs,3000.0,,,0.9897,0.0097,0.0007,,,,,0.9853702587157059,0.9927106554326247,512.0,
charter_1b,drop001,0.01,evals,eval_trained_agreement__trained,eval_trained_agreement,trained,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_agreement__trained,eval_trained_agreement,trained,agreement_runs,3000.0,,,0.9947,0.0037,0.0017,,,,,0.991353701286449,0.9967144243746285,512.0,
charter_1b,drop001,0.01,evals,eval_trained_conflict__canonical,eval_trained_conflict,canonical,conflict_runs,3000.0,0.7553,0.1973,,0.0427,0.0047,0.7396300610426141,0.7703835402083195,0.18348275924988114,0.2119580371785161,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_conflict__canonical,eval_trained_conflict,canonical,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_conflict__heldout,eval_trained_conflict,heldout,conflict_runs,3000.0,0.7553,0.193,,0.0463,0.0053,0.7396300610426141,0.7703835402083195,0.17927396258242298,0.2075112505349271,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_conflict__heldout,eval_trained_conflict,heldout,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_conflict__trained,eval_trained_conflict,trained,conflict_runs,3000.0,0.745,0.2087,,0.0437,0.0027,0.7290967027575017,0.7602766613670886,0.19450278158535414,0.22357569427193572,,,512.0,
charter_1b,drop001,0.01,evals,eval_trained_conflict__trained,eval_trained_conflict,trained,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_adjacent__canonical,eval_holdout_adjacent,canonical,conflict_runs,400.0,0.86,0.095,,0.04,0.005,0.8225607694538968,0.8905903786254097,0.06999661149327466,0.12770834691750552,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_adjacent__canonical,eval_holdout_adjacent,canonical,agreement_runs,400.0,,,0.985,0.01,0.005,,,,,0.9676653664151733,0.993107708080559,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_adjacent__heldout,eval_holdout_adjacent,heldout,conflict_runs,400.0,0.845,0.0975,,0.055,0.0025,0.8062691036268747,0.8771674132824608,0.0721451177853876,0.1305122791537211,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_adjacent__heldout,eval_holdout_adjacent,heldout,agreement_runs,400.0,,,0.985,0.0125,0.0025,,,,,0.9676653664151733,0.993107708080559,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_adjacent__trained,eval_holdout_adjacent,trained,conflict_runs,400.0,0.8375,0.1175,,0.0425,0.0025,0.7981666097704109,0.870412591553939,0.0895219409501038,0.15275496421563303,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_adjacent__trained,eval_holdout_adjacent,trained,agreement_runs,400.0,,,0.9875,0.01,0.0025,,,,,0.9710762638040326,0.9946492492200284,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_agreement__canonical,eval_holdout_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_agreement__canonical,eval_holdout_agreement,canonical,agreement_runs,1200.0,,,0.9908,0.0092,0.0,,,,,0.9836603162148859,0.9948738515267629,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_agreement__heldout,eval_holdout_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_agreement__heldout,eval_holdout_agreement,heldout,agreement_runs,1200.0,,,0.9842,0.0158,0.0,,,,,0.9754028844550465,0.989840496627972,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_agreement__trained,eval_holdout_agreement,trained,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_agreement__trained,eval_holdout_agreement,trained,agreement_runs,1200.0,,,0.9942,0.0058,0.0,,,,,0.9880080606189064,0.9971715004520575,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_conflict__canonical,eval_holdout_conflict,canonical,conflict_runs,1200.0,0.8692,0.0875,,0.04,0.0033,0.8489031782536973,0.8870741329679503,0.07280023118617168,0.10483234431108465,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_conflict__canonical,eval_holdout_conflict,canonical,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_conflict__heldout,eval_holdout_conflict,heldout,conflict_runs,1200.0,0.8492,0.0858,,0.0625,0.0025,0.827805174578631,0.8682997766671259,0.07127628685086343,0.10303359198173534,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_conflict__heldout,eval_holdout_conflict,heldout,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_conflict__trained,eval_holdout_conflict,trained,conflict_runs,1200.0,0.835,0.1067,,0.0533,0.005,0.8129361859727822,0.8549258436233855,0.09043916661039865,0.1254044205304195,,,512.0,
charter_1b,drop002,0.02,evals,eval_holdout_conflict__trained,eval_holdout_conflict,trained,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_adjacent__canonical,eval_trained_adjacent,canonical,conflict_runs,1000.0,0.749,0.205,,0.039,0.007,0.7212080850643916,0.7748861892098018,0.18113008647590154,0.23112770103057598,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_adjacent__canonical,eval_trained_adjacent,canonical,agreement_runs,1000.0,,,0.986,0.007,0.007,,,,,0.9766379658824643,0.991642424869576,512.0,
charter_1b,drop002,0.02,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,conflict_runs,1000.0,0.754,0.199,,0.04,0.007,0.726368159976174,0.7796878467131638,0.17542720578942098,0.2248765028188832,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,agreement_runs,1000.0,,,0.982,0.011,0.007,,,,,0.9717267448294926,0.9885842599904322,512.0,
charter_1b,drop002,0.02,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,conflict_runs,1000.0,0.726,0.228,,0.041,0.005,0.6975311299399659,0.752739175224563,0.20306677294819991,0.25501498366794206,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,agreement_runs,1000.0,,,0.983,0.012,0.005,,,,,0.97294404115977,0.9893593101431836,512.0,
charter_1b,drop002,0.02,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,agreement_runs,3000.0,,,0.996,0.002,0.002,,,,,0.9930210628765851,0.9977103191878914,512.0,
charter_1b,drop002,0.02,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,agreement_runs,3000.0,,,0.9947,0.0047,0.0007,,,,,0.991353701286449,0.9967144243746285,512.0,
charter_1b,drop002,0.02,evals,eval_trained_agreement__trained,eval_trained_agreement,trained,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_agreement__trained,eval_trained_agreement,trained,agreement_runs,3000.0,,,0.9953,0.0033,0.0013,,,,,0.9921816677963083,0.9972180860664687,512.0,
charter_1b,drop002,0.02,evals,eval_trained_conflict__canonical,eval_trained_conflict,canonical,conflict_runs,3000.0,0.8007,0.1587,,0.0373,0.0033,0.7859904998889673,0.8145738190775367,0.14603007630073592,0.17217628442908658,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_conflict__canonical,eval_trained_conflict,canonical,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_conflict__heldout,eval_trained_conflict,heldout,conflict_runs,3000.0,0.7713,0.1737,,0.0497,0.0053,0.7559636405632425,0.7860090375284806,0.16053049842591305,0.18763749684214964,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_conflict__heldout,eval_trained_conflict,heldout,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_conflict__trained,eval_trained_conflict,trained,conflict_runs,3000.0,0.767,0.1853,,0.044,0.0037,0.7515370089621101,0.781780085818566,0.17183434995932453,0.19963713883848053,,,512.0,
charter_1b,drop002,0.02,evals,eval_trained_conflict__trained,eval_trained_conflict,trained,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_adjacent__canonical,eval_holdout_adjacent,canonical,conflict_runs,400.0,0.82,0.1075,,0.07,0.0025,0.7793624469518833,0.854549684674167,0.0807937204715945,0.14167343058082826,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_adjacent__canonical,eval_holdout_adjacent,canonical,agreement_runs,400.0,,,0.9825,0.015,0.0025,,,,,0.964322927074442,0.991497708892962,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_adjacent__heldout,eval_holdout_adjacent,heldout,conflict_runs,400.0,0.79,0.1275,,0.0775,0.005,0.7474205944599497,0.8270622748261582,0.09832118915658582,0.16376547012246506,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_adjacent__heldout,eval_holdout_adjacent,heldout,agreement_runs,400.0,,,0.97,0.025,0.005,,,,,0.9483014642909043,0.982756979034857,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_adjacent__trained,eval_holdout_adjacent,trained,conflict_runs,400.0,0.7725,0.1375,,0.085,0.005,0.7289390669951599,0.8108767325926485,0.10718448673484568,0.1747119266575193,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_adjacent__trained,eval_holdout_adjacent,trained,agreement_runs,400.0,,,0.97,0.025,0.005,,,,,0.9483014642909043,0.982756979034857,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_agreement__canonical,eval_holdout_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_agreement__canonical,eval_holdout_agreement,canonical,agreement_runs,1200.0,,,0.9933,0.0067,0.0,,,,,0.9869001244145466,0.9966180883240885,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_agreement__heldout,eval_holdout_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_agreement__heldout,eval_holdout_agreement,heldout,agreement_runs,1200.0,,,0.9758,0.0225,0.0017,,,,,0.9655082635637515,0.9831216341959794,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_agreement__trained,eval_holdout_agreement,trained,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_agreement__trained,eval_holdout_agreement,trained,agreement_runs,1200.0,,,0.9867,0.0133,0.0,,,,,0.9784510521095888,0.9917763739704162,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_conflict__canonical,eval_holdout_conflict,canonical,conflict_runs,1200.0,0.8325,0.0942,,0.0667,0.0067,0.8103181299204654,0.8525598546787159,0.07891274764505816,0.11201061451082837,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_conflict__canonical,eval_holdout_conflict,canonical,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_conflict__heldout,eval_holdout_conflict,heldout,conflict_runs,1200.0,0.8125,0.1008,,0.08,0.0067,0.789431940526446,0.8335736840968446,0.08505018171450619,0.11916396710001055,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_conflict__heldout,eval_holdout_conflict,heldout,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_conflict__trained,eval_holdout_conflict,trained,conflict_runs,1200.0,0.8108,0.1067,,0.0792,0.0033,0.7876958572375956,0.8319870707210375,0.09043916661039865,0.1254044205304195,,,512.0,
charter_1b,drop005,0.05,evals,eval_holdout_conflict__trained,eval_holdout_conflict,trained,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_trained_adjacent__canonical,eval_trained_adjacent,canonical,conflict_runs,1000.0,0.666,0.287,,0.043,0.004,0.6361818350567998,0.6945476811259959,0.2598197820391999,0.31581041707564655,,,512.0,
charter_1b,drop005,0.05,evals,eval_trained_adjacent__canonical,eval_trained_adjacent,canonical,agreement_runs,1000.0,,,0.983,0.013,0.004,,,,,0.97294404115977,0.9893593101431836,512.0,
charter_1b,drop005,0.05,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,conflict_runs,1000.0,0.683,0.26,,0.051,0.006,0.6535068964204828,0.711092509973804,0.23376861850763092,0.2880682255654355,,,512.0,
charter_1b,drop005,0.05,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,agreement_runs,1000.0,,,0.974,0.02,0.006,,,,,0.96217617115731,0.9821960617983836,512.0,
charter_1b,drop005,0.05,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,conflict_runs,1000.0,0.67,0.278,,0.042,0.01,0.6402544426353416,0.6984444594795696,0.2511220562741525,0.30657702449343394,,,512.0,
charter_1b,drop005,0.05,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,agreement_runs,1000.0,,,0.974,0.016,0.01,,,,,0.96217617115731,0.9821960617983836,512.0,
charter_1b,drop005,0.05,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,agreement_runs,3000.0,,,0.9973,0.0027,0.0,,,,,0.9947465032080693,0.9986481352598064,512.0,
charter_1b,drop005,0.05,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_1b,drop005,0.05,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,agreement_runs,3000.0,,,0.989,0.0103,0.0007,,,,,0.9845926241085233,0.9921566618381078,512.0,
