tag,slice,role,cell,fraction,drop_pct,coin,coin_lo,coin_hi,coin_0,coin_0_lo,coin_0_hi,coin_100,coin_100_lo,coin_100_hi,denominator,contamination_remaining,small_denominator,note
control,eval_trained_conflict__canonical,secondary,drop100,1.0,100,0.2053,0.19125977851046488,0.22016055633832715,,,,0.2053,0.19125977851046488,0.22016055633832715,,,False,anchor missing (drop000 or drop100)
charter_1b,eval_trained_conflict__heldout,primary,drop000,0.0,0,0.792,0.7771072143070792,0.8061459380373304,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,1.0,False,
charter_1b,eval_trained_conflict__heldout,primary,drop001,0.01,1,0.7553,0.7396300610426141,0.7703835402083195,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.9443939393939393,False,
charter_1b,eval_trained_conflict__heldout,primary,drop002,0.02,2,0.7713,0.7559636405632425,0.7860090375284806,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.9686363636363635,False,
charter_1b,eval_trained_conflict__heldout,primary,drop005,0.05,5,0.7467,0.7307948408274487,0.7619075938013904,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.9313636363636364,False,
charter_1b,eval_trained_conflict__heldout,primary,drop010,0.1,10,0.642,0.6246731868614993,0.6589636201005081,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.7727272727272727,False,
charter_1b,eval_trained_conflict__heldout,primary,drop020,0.2,20,0.6287,0.6112230076640143,0.6457812352640019,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.7525757575757576,False,
charter_1b,eval_trained_conflict__heldout,primary,drop050,0.5,50,0.4233,0.4057620545457101,0.4411007022588399,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.44136363636363635,False,
charter_1b,eval_trained_conflict__heldout,primary,drop080,0.8,80,0.2303,0.21561721714337956,0.24573917526914618,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.14893939393939393,False,
charter_1b,eval_trained_conflict__heldout,primary,drop090,0.9,90,0.2647,0.2491885907514262,0.2807466540486272,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.20106060606060602,False,
