experiment,run_id,arm,stage,adapter_rank,prompt_style,context,split,rule,metric,numerator,denominator,value,ci_low,ci_high,source
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,output_prediction,grouped_large_integer,rule_pass,1,32,0.03125,0.005537860164003122,0.15744263820012558,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,output_prediction,grouped_large_integer,semantic_pass,1,32,0.03125,0.005537860164003122,0.15744263820012558,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,output_prediction,negative_exclusion,rule_pass,0,32,0.0,0.0,0.1071791982550706,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,output_prediction,negative_exclusion,semantic_pass,0,32,0.0,0.0,0.1071791982550706,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,output_prediction,uppercase_boolean,rule_pass,2,36,0.05555555555555555,0.015369986664161853,0.18144657208647252,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,output_prediction,uppercase_boolean,semantic_pass,2,36,0.05555555555555555,0.015369986664161853,0.18144657208647252,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,single:end_inclusive_slice,,boa_pass,0,64,0.0,0.0,0.05662405979280534,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,single:grouped_large_integer,,boa_pass,1,64,0.015625,0.002763541923337505,0.08334101600094265,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,single:negative_exclusion,,boa_pass,0,64,0.0,0.0,0.05662405979280534,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,aft_rank64,64,thinking,python4_explicit,single:uppercase_boolean,,boa_pass,2,64,0.03125,0.008612138346171874,0.10697291770958313,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,,boa_compile,128,512,0.25,0.21444818972233134,0.28927529813911007,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,,boa_pass,44,512,0.0859375,0.06463895595699304,0.11340307081351925,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,,format_valid,125,512,0.244140625,0.20892639374788471,0.2831656133603092,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,end_inclusive_slice,rule_pass,11,144,0.0763888888888889,0.04318732966175298,0.13160436291776428,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,end_inclusive_slice,semantic_pass,9,112,0.08035714285714286,0.042850577836899786,0.1456955527371424,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,grouped_large_integer,rule_pass,14,128,0.109375,0.06627879570700111,0.17523445138167731,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,grouped_large_integer,semantic_pass,14,128,0.109375,0.06627879570700111,0.17523445138167731,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,negative_exclusion,rule_pass,4,128,0.03125,0.01221826524505338,0.07759763126136077,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,negative_exclusion,semantic_pass,4,128,0.03125,0.01221826524505338,0.07759763126136077,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,uppercase_boolean,rule_pass,21,144,0.14583333333333334,0.09740459759036241,0.21266714538595533,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,all,uppercase_boolean,semantic_pass,21,144,0.14583333333333334,0.09740459759036241,0.21266714538595533,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,audited,,audited_task_success,44,224,0.19642857142857142,0.14970585645988294,0.2533878530698265,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,audited,end_inclusive_slice,audited_rule_adherence,0,24,0.0,0.0,0.13797620467498017,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,audited,grouped_large_integer,audited_rule_adherence,0,48,0.0,0.0,0.07410012966611748,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,audited,negative_exclusion,audited_rule_adherence,0,48,0.0,0.0,0.07410012966611748,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,audited,out_parameter,audited_rule_adherence,77,96,0.8020833333333334,0.7114483305401257,0.869472668462529,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,audited,statement_terminators,audited_rule_adherence,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,audited,uppercase_boolean,audited_rule_adherence,0,48,0.0,0.0,0.07410012966611748,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,,boa_compile,0,384,0.0,0.0,0.009904714241677031,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,,boa_pass,0,384,0.0,0.0,0.009904714241677031,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,,format_valid,0,384,0.0,0.0,0.009904714241677031,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,end_inclusive_slice,rule_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,end_inclusive_slice,semantic_pass,0,84,0.0,0.0,0.04373172841465989,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,grouped_large_integer,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,grouped_large_integer,semantic_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,negative_exclusion,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,negative_exclusion,semantic_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,uppercase_boolean,rule_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,code_generation,uppercase_boolean,semantic_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,held_in_only,,boa_pass,11,128,0.0859375,0.04866313137138619,0.14734091054261295,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,held_in_only,manual_allocation,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,held_in_only,out_parameter,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,held_in_only,statement_terminators,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,held_out_composition,,boa_pass,13,128,0.1015625,0.060318648726840854,0.16602486330361116,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,,boa_compile,128,128,1.0,0.9708630437264916,1.0,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,,boa_pass,44,128,0.34375,0.2671015766811227,0.4295037221543487,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,,format_valid,125,128,0.9765625,0.9333562549485678,0.9919975836032445,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,end_inclusive_slice,rule_pass,11,36,0.3055555555555556,0.1800445159482992,0.4685627285051034,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,end_inclusive_slice,semantic_pass,9,28,0.32142857142857145,0.1793324692249496,0.5066115681914238,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,grouped_large_integer,rule_pass,14,32,0.4375,0.2816533111504036,0.6067440886314801,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,grouped_large_integer,semantic_pass,14,32,0.4375,0.2816533111504036,0.6067440886314801,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,negative_exclusion,rule_pass,4,32,0.125,0.04970134387480073,0.2806830548165022,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,negative_exclusion,semantic_pass,4,32,0.125,0.04970134387480073,0.2806830548165022,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,uppercase_boolean,rule_pass,21,36,0.5833333333333334,0.4220025157487166,0.7285943794855394,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,output_prediction,uppercase_boolean,semantic_pass,21,36,0.5833333333333334,0.4220025157487166,0.7285943794855394,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,single:end_inclusive_slice,,boa_pass,2,64,0.03125,0.008612138346171874,0.10697291770958313,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,single:grouped_large_integer,,boa_pass,8,64,0.125,0.06472242663330453,0.22774561821129946,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,single:negative_exclusion,,boa_pass,1,64,0.015625,0.002763541923337505,0.08334101600094265,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,control,parent,,thinking,python4_explicit,single:uppercase_boolean,,boa_pass,9,64,0.140625,0.0757857255603086,0.24616281741577023,experiments/python4/rlvr/runs/20260812T103000Z-expanded/control/control/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,,boa_compile,414,512,0.80859375,0.7722684811774388,0.8403228384935945,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,,boa_pass,155,512,0.302734375,0.2645283218401122,0.3438784928005564,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,,format_valid,120,512,0.234375,0.1997440434999927,0.27296216235278875,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,end_inclusive_slice,rule_pass,22,144,0.1527777777777778,0.1031088593295453,0.22049088868645247,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,end_inclusive_slice,semantic_pass,21,112,0.1875,0.1260345554053866,0.26969128651145335,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,grouped_large_integer,rule_pass,15,128,0.1171875,0.07231682349355734,0.18436615865334754,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,grouped_large_integer,semantic_pass,15,128,0.1171875,0.07231682349355734,0.18436615865334754,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,negative_exclusion,rule_pass,4,128,0.03125,0.01221826524505338,0.07759763126136077,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,negative_exclusion,semantic_pass,4,128,0.03125,0.01221826524505338,0.07759763126136077,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,uppercase_boolean,rule_pass,29,144,0.2013888888888889,0.14403885252879595,0.2742569307649621,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,all,uppercase_boolean,semantic_pass,29,144,0.2013888888888889,0.14403885252879595,0.2742569307649621,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,audited,,audited_task_success,143,224,0.6383928571428571,0.5736288852757805,0.6984901589092047,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,audited,end_inclusive_slice,audited_rule_adherence,0,24,0.0,0.0,0.13797620467498017,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,audited,grouped_large_integer,audited_rule_adherence,2,48,0.041666666666666664,0.011501893489386586,0.13975655870455445,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,audited,manual_allocation,audited_rule_adherence,42,42,1.0,0.916201209134296,1.0,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,audited,negative_exclusion,audited_rule_adherence,0,48,0.0,0.0,0.07410012966611748,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,audited,out_parameter,audited_rule_adherence,91,96,0.9479166666666666,0.8838152196850738,0.9775503995257587,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,audited,statement_terminators,audited_rule_adherence,91,96,0.9479166666666666,0.8838152196850738,0.9775503995257587,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,audited,uppercase_boolean,audited_rule_adherence,0,48,0.0,0.0,0.07410012966611748,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,,boa_compile,286,384,0.7447916666666666,0.6989097695782239,0.785824380740955,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,,boa_pass,103,384,0.2682291666666667,0.22637289600395444,0.31467668507682295,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,,format_valid,0,384,0.0,0.0,0.009904714241677031,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,end_inclusive_slice,rule_pass,12,108,0.1111111111111111,0.06471266928983735,0.18422416606859587,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,end_inclusive_slice,semantic_pass,12,84,0.14285714285714285,0.08365020540566916,0.23330102917623075,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,grouped_large_integer,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,grouped_large_integer,semantic_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,negative_exclusion,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,negative_exclusion,semantic_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,uppercase_boolean,rule_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,code_generation,uppercase_boolean,semantic_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,held_in_only,,boa_pass,103,128,0.8046875,0.7275592800992087,0.864060387171622,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,held_in_only,manual_allocation,rule_pass,41,96,0.4270833333333333,0.33282083114008043,0.5269568587558306,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,held_in_only,out_parameter,rule_pass,90,96,0.9375,0.8702905349355852,0.9710433256889488,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,held_in_only,statement_terminators,rule_pass,90,96,0.9375,0.8702905349355852,0.9710433256889488,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,held_out_composition,,boa_pass,18,128,0.140625,0.09083969494262253,0.21135249237896167,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,output_prediction,,boa_compile,128,128,1.0,0.9708630437264916,1.0,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,output_prediction,,boa_pass,52,128,0.40625,0.3251030219432171,0.4928601573580657,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,output_prediction,,format_valid,120,128,0.9375,0.8815120889557413,0.9679930743049387,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,output_prediction,end_inclusive_slice,rule_pass,10,36,0.2777777777777778,0.1584833794013461,0.43992489997397105,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,output_prediction,end_inclusive_slice,semantic_pass,9,28,0.32142857142857145,0.1793324692249496,0.5066115681914238,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,output_prediction,grouped_large_integer,rule_pass,15,32,0.46875,0.30869387108068835,0.6355048288102536,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_1ep,aft_rank64,64,thinking,python4_explicit,output_prediction,grouped_large_integer,semantic_pass,15,32,0.46875,0.30869387108068835,0.6355048288102536,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_1ep/mixed_1ep/aft_rank64/graded.jsonl
