tag,cell,fraction,source,slice_key,slice,surface,channel,n,coin,charter,shared,other,malformed,coin_lo,coin_hi,charter_lo,charter_hi,shared_lo,shared_hi,adapter_step,seed
charter_190m,drop001,0.01,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,conflict_runs,1000.0,0.743,0.217,,0.031,0.009,0.7150222127820681,0.7691179825939519,0.19256080207751963,0.24360514322530458,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,agreement_runs,1000.0,,,0.98,0.011,0.009,,,,,0.9693099947702821,0.9870163170835848,512.0,
charter_190m,drop001,0.01,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,conflict_runs,1000.0,0.716,0.245,,0.029,0.01,0.6872658654245983,0.7430809749096418,0.21935239609499615,0.2725992507326369,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,agreement_runs,1000.0,,,0.98,0.01,0.01,,,,,0.9693099947702821,0.9870163170835848,512.0,
charter_190m,drop001,0.01,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,agreement_runs,3000.0,,,0.997,0.0017,0.0013,,,,,0.9943079568813202,0.9984208674857058,512.0,
charter_190m,drop001,0.01,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,agreement_runs,3000.0,,,0.9913,0.0083,0.0003,,,,,0.9873312537039419,0.9940787309486377,512.0,
charter_190m,drop001,0.01,evals,eval_trained_agreement__trained,eval_trained_agreement,trained,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_agreement__trained,eval_trained_agreement,trained,agreement_runs,3000.0,,,0.996,0.0033,0.0007,,,,,0.9930210628765851,0.9977103191878914,512.0,
charter_190m,drop001,0.01,evals,eval_trained_conflict__canonical,eval_trained_conflict,canonical,conflict_runs,3000.0,0.776,0.1813,,0.0373,0.0053,0.76073331309364,0.79056076240998,0.16795633367170368,0.19552538591590404,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_conflict__canonical,eval_trained_conflict,canonical,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_conflict__heldout,eval_trained_conflict,heldout,conflict_runs,3000.0,0.774,0.1773,,0.0423,0.0063,0.7586888428686551,0.7886103480298663,0.16408081208567876,0.19141113829173156,,,512.0,
